"Comment ID","Timestamp GMT",Author,"Author email","Author URL",Type,Parent,Comment
260,2006-02-07T12:32:00+00:00,Pip,,,comment,0,"Thanks leo – I did say at the beginning of the post “Note that this doesn’t currently work in Firefox 1.5”.

When I get a chance, I really will look at an alternative that works in FF 1.5!"
261,2006-02-15T01:30:00+00:00,Anonymous,,,comment,0,"There is an extension, Enhanced History Manager ([https://addons.mozilla.org/extensions/moreinfo.php?id=420&amp;application=firefox](https://addons.mozilla.org/extensions/moreinfo.php?id=420&application=firefox)), that, while it doesn’t do a direct export of the history file, allows you to select entries in the history and copy them to the clipboard. From there, you can paste into a text editor.

I’m using it in Firefox 1.5"
262,2006-03-08T22:41:00+00:00,Anonymous,,,comment,0,"The extended history manager only lists the URLs when you copy and paste — it does not include page titles or view date/times."
263,2006-03-17T18:14:00+00:00,Anonymous,,,comment,0,"FYI There’s a utility at  
<http://www.sunturbine.com/dork/>  
that exports the HISTORY.DAT file to a tab delimited text file. Free/source code included."
264,2006-06-09T08:28:00+00:00,Anonymous,,,comment,0,"Hi,  
Does anybody know here if it’s possible to force history.dat outside the profile like the brower.bookmarks.file staff?

 I try to have this for my network users whom can’t get the whole profile roaming bu I could’nt find any clue.

Thanks."
265,2006-06-09T09:52:00+00:00,Pip,,,comment,0,"Well, you can force the entire Firefox profile to a network drive, for example, using something along the lines of:

browser.cache.disk.parent\_directory = X:wherever

Other than that, no, I don’t think so."
266,2006-06-09T11:02:00+00:00,Anonymous,,,comment,0,"I guess I have no choice but doing this 🙁

Thank for your help."
267,2006-06-27T07:21:00+00:00,Anonymous,,,comment,0,"Thank you very much for your efforts, I was able to extract my foxfire history into a text file: it worked Great 🙂

By using the warning you gave about the file being overwritten without a notice, I renamed the file before running another dat file through and was happy to not lose anything..

Thanks again  
rhage2"
268,2006-06-28T03:55:00+00:00,Anonymous,,,comment,0,"I know most people haven’t heard of Google, but Google Browser-Sync is out for FF. (Check in the labs section). It is supposed to synchronize Passwords, Bookmarks, &amp; History. I think there is a bug in the initial release, as when I try and sync one of my PCs with a large history or bookmark file, it quits. BUT, it’s a step in the right direction."
269,2006-07-05T13:53:00+00:00,Anonymous,,,comment,0,"I would like and many of my customers would like, a way to remove all sexual terms and links from the history file, without clearing the history.  
People get so embarrassed when you type a l in the browser and get lesbian something.. most just have me turn off history all together"
270,2006-07-05T16:22:00+00:00,Pip,,,comment,0,"You and me both!"
271,2006-07-24T01:14:00+00:00,Anonymous,,,comment,0,"Hi, I’m just a blue collar guy who likes to turn his history off for the same reason as mentioned before. I don’t no how though. Can someone help me with this? Much appreciated"
272,2006-11-16T19:28:00+00:00,Anonymous,,,comment,0,"Can someone send a solution for a mac user. I have students playing in bad sites and do not want to accuse the wrong one. You can email an answer to <mmorse@hotmail.com>"
273,2007-03-09T22:22:00+00:00,Ben,,,comment,0,"<http://www.sunturbine.com/dork/> now redirects to <http://www.purescience.com/dork/>, which is 404. The “Dork” conversion utility is now hard to find; a copy of it is on [Bug 242438](https://bugzilla.mozilla.org/show_bug.cgi?id=241438)"
274,2007-03-10T00:11:00+00:00,"Phil Wilson",,,comment,0,"Hi Ben, thanks very much for that useful update!"
275,2007-06-03T20:03:00+00:00,"Ed Mullen",,,comment,0,"I’ve made DORK available at:

<http://edmullen.net/utility/dork.zip>"
276,2007-06-03T21:59:00+00:00,"Phil Wilson",,,comment,0,"Ace, thanks for that Ed."
277,2007-07-22T17:53:00+00:00,Jim-BobH,,,comment,0,"Thanks to Ed Mullen for enabling me to access Dork and to its author Keith Anderson.

Suggestions to Keith and other users:

1\. Every time you run it it will OVERWRITE any history.txt file it previously created, so if you don’t want to lose your “history history” you had better move or rename the existing one.

(The above fact is in the Dork readme.txt but the following warning is not.)

2\. If you run it with Firefox running you will get:

ERROR: Could not open file. Error 32

which apparently means the file is in use by another application (in this case, I closed Firefox and Dork seems to work perfectly).

IHTH

Jim"
278,2007-12-05T12:23:00+00:00,Anonymous,,,comment,0,"if you get the “uncaught exception: Einem Skript von “http://philwilson.org” wurden UniversalXPConnect Sonderrechte verweigert.” error, this is a security issue. Try adding the following lines to your user.js file located in your profile dir (create it, if it does not exist):

user\_pref(“capability.principal.philwilson.id”, “http://philwilson.org”);  
user\_pref(“capability.principal.philwilson.granted”, “UniversalXPConnect”);

Save the file, restart Firefox. This should work. But be careful with granting rights to pages you don’t know and trust!"
279,2007-12-06T23:31:00+00:00,dglp,,,comment,0,"Interesting stuff here. I am looking for a way to graph my browsing history and haven’t had any joy finding explanations of history.dat. And here we are at Firefox 2.0 and Mork is still in place.

Are there any straightforward ways of converting the mork file into a format that will preserve the number of visits per site?"
280,2007-12-09T06:06:00+00:00,Anonymous,,,comment,0,"In the latter case you don’t have to shutdown Firefox but you can just create a copy of the history.dat file and use the copy with DORK.  
Thanks for this wonderful tool."
